Sol_EAR,Sag_EAR,Etiket
0.07234155824056991,0.23062083811933173,1
0.07403989745578177,0.2329369581640409,1
0.07637490424905556,0.23019892899834088,1
0.07431940242298975,0.21772196600790758,1
0.08269356881541025,0.22102082335942946,1
0.09072409884492498,0.2127361207611776,1
0.09581932553360961,0.2030523707986736,1
0.08939943663801897,0.2054855010299027,1
0.0916376952757993,0.2081743514234008,1
0.1056454586664831,0.21418476812674217,1
0.09360275844651003,0.20752579550268815,1
0.09649036060030398,0.20759455649589154,1
0.08921823970699617,0.20275543016523614,1
0.0997924171797318,0.20649693999210628,1
0.10064602493075613,0.20821260164823538,1
0.09944840682870942,0.20813904226087887,1
0.0939989959012611,0.210630947062468,1
0.08976226597051329,0.21373330805491686,1
0.09352423907223766,0.21255795577999861,1
0.09300202420718157,0.21551956525353175,1
0.08819782258702986,0.20785343141155369,1
0.0982324641316677,0.2079550667241478,1
0.0952683662263095,0.20887444843957753,1
0.09683405358712037,0.213722992737076,1
0.09678452099231655,0.2187937695889399,1
0.09956352003090774,0.21770188514833463,1
0.09015959655711123,0.21362666478426953,1
0.08944089575948246,0.2144210425185446,1
0.08393592369174468,0.2112601074817563,1
0.07959920193094813,0.20548040676882212,1
0.08187897314907194,0.20249609486654402,1
0.08757649494100088,0.20179029866851078,1
0.07671275153077863,0.2112535871595866,1
0.08071014678630267,0.20695381416005718,1
0.07703004876383371,0.20373396802523688,1
0.08763441380339584,0.20398626356741562,1
0.08332526784197043,0.19884897518746064,1
0.08084259576593138,0.2125236014614747,1
0.07926060145726799,0.2214844587655995,1
0.07465082746338965,0.22595944062226253,1
0.07790452861624984,0.2308834607317238,1
0.07531355277630782,0.23050142448275004,1
0.0765928177363276,0.22885951050707287,1
0.06320760858982918,0.22720765662212186,1
0.0838365306939389,0.2259463839718058,1
0.08255798074340669,0.2221716114097958,1
0.07767621563063361,0.22801529546272625,1
0.06696622815604797,0.22877948437878898,1
0.06690385725771314,0.22253797531600134,1
0.0922575108347439,0.2261642094343796,1
0.09402607112621095,0.23442786235524857,1
0.10011100996804627,0.2412760914791279,1
0.09422384043436635,0.24742638031566971,1
0.108205415721111,0.2540702833949636,1
0.09830321236929103,0.24632489504677574,1
0.10176923199839959,0.24749072301767208,1
0.10867701150494855,0.2519562748576822,1
0.10199471066870039,0.25683975286123906,1
0.11129618080412494,0.2577932829929564,1
0.11582522598467983,0.25949580493143126,1
0.10508568032193553,0.26445390459862256,1
0.10731414560691092,0.2514457760702449,1
0.08715860144576662,0.18683050626550568,1
0.0867609891462747,0.201624254029607,1
0.08837487664486438,0.211456176090634,1
0.0857153056463042,0.2121316643249619,1
0.08300322499494586,0.20645890399530042,1
0.08274288179401927,0.19994372922308762,1
0.08281572358131814,0.19752623123252444,1
0.08860900938723051,0.20876412365265454,1
0.08723977075479944,0.21425834699580928,1
0.09227465166803483,0.21433346969108208,1
0.08576852907373629,0.22016939465498073,1
0.08207913708451348,0.21966379778594067,1
0.08520663577167932,0.2203776536666265,1
0.08115171369886108,0.22178979190486453,1
0.08003808713712084,0.22123799605770453,1
0.08545384471743679,0.21831768468438753,1
0.08676860635720862,0.2205544315299152,1
0.0672807567894799,0.08141572020927901,1
0.07246976050760812,0.059082307961156114,1
0.07321252739147815,0.08217257800971256,1
0.07797297639590216,0.08930541595023865,1
0.0866585950338084,0.14239107276477572,1
0.09152666507885451,0.1534340891318799,1
0.09200749082047156,0.1744798929043979,1
0.08853298472711894,0.18497787047442882,1
0.09019004103002472,0.19505233021734844,1
0.0896632426635642,0.19289489263042936,1
0.08792581079645936,0.196622666777212,1
0.08993433966673796,0.19508893715184158,1
0.08913831150414306,0.19748134085819843,1
0.08730012163213338,0.1946603011391436,1
0.09058404513160226,0.1980994764515889,1
0.09028417745375805,0.20371290712166673,1
